ReviewID,ReviewTime,Review
3.82215e+17,Mon Sep 23 18:47:54 +0000 2013,sure get policy cover maternity care mandrews110 answer
3.82215e+17,Mon Sep 23 18:47:16 +0000 2013,senior medicare need apply health law marketplace
3.82154e+17,Mon Sep 23 14:44:51 +0000 2013,today headline budget battle flashpoint highlight debt health law issue
3.82153e+17,Mon Sep 23 14:43:55 +0000 2013,gov shutdown stop health law implementation
3.82118e+17,Mon Sep 23 12:25:15 +0000 2013,jayhancock1 cspanwj 8 30 et talking health law impact worker
3.82087e+17,Mon Sep 23 10:18:18 +0000 2013,miss jayhancock1
3.81915e+17,Sun Sep 22 22:57:54 +0000 2013,jayhancock1 cspanwj taking call health law monday morning around 8 30 et tune
3.81102e+17,Fri Sep 20 17:04:48 +0000 2013,today cartoon herd mentality
3.81094e+17,Fri Sep 20 16:35:55 +0000 2013,insurer letter spur washington state consumer alert
3.81091e+17,Fri Sep 20 16:22:24 +0000 2013,census 850
3.81081e+17,Fri Sep 20 15:44:20 +0000 2013,house voted keep gov running mid dec passing bill also defunds obamacare senate may restore funding
3.81075e+17,Fri Sep 20 15:19:13 +0000 2013,house vote stopgap funding bill would derail health law
3.80775e+17,Thu Sep 19 19:26:48 +0000 2013,faq obamacare coverage immigrant
3.80768e+17,Thu Sep 19 18:59:46 +0000 2013,rt jennyagold audio onpointradio today
3.80768e+17,Thu Sep 19 18:59:07 +0000 2013,health law caught middle budget fight maryagnescarey discus jenhab politico
3.80729e+17,Thu Sep 19 16:23:05 +0000 2013,many cancer patient overtreated final day
3.8072e+17,Thu Sep 19 15:50:14 +0000 2013,white house push back fraud fear obamacare opponent
3.8071e+17,Thu Sep 19 15:07:11 +0000 2013,gov actuary estimate health care account 20 gdp 2022 jordanrau
3.80424e+17,Wed Sep 18 20:11:37 +0000 2013,health spending coming decade expected exceed economic growth
3.80411e+17,Wed Sep 18 19:18:29 +0000 2013,shopping soon health coverage mandrews110 answer
3.8041e+17,Wed Sep 18 19:17:23 +0000 2013,sebelius spends third day touting health law florida
3.80387e+17,Wed Sep 18 17:45:49 +0000 2013,attacking raccoon
3.80357e+17,Wed Sep 18 15:44:59 +0000 2013,rt rbsc_health faq exchange faq insurance exchange obamacare aca aspx
3.80357e+17,Wed Sep 18 15:44:05 +0000 2013,today cartoon tangled blue
3.80353e+17,Wed Sep 18 15:30:39 +0000 2013,house gop considers attaching defunding provision stopgap measure prevent shutdown
3.80353e+17,Wed Sep 18 15:30:04 +0000 2013,question lawsuit challenging obamacare contraception coverage mandate answer
3.80325e+17,Wed Sep 18 13:38:38 +0000 2013,rt nhprexchange without buy young invincibles
3.80036e+17,Tue Sep 17 18:28:51 +0000 2013,worker leaving job
3.80013e+17,Tue Sep 17 16:59:31 +0000 2013,38 response obamacare question maryagnescarey julie_appleby maybe one
3.80007e+17,Tue Sep 17 16:36:32 +0000 2013,today cartoon lay line
3.80004e+17,Tue Sep 17 16:24:24 +0000 2013,obamacare ally rival ehealthinsurance ehealthinc
3.80004e+17,Tue Sep 17 16:22:54 +0000 2013,rt marissaaevans still confused obamacare oct 1 approach tweet ankitarao sleuthing piece
3.80002e+17,Tue Sep 17 16:15:12 +0000 2013,epic obamacare q amp session going right
3.80001e+17,Tue Sep 17 16:11:16 +0000 2013,need know new online health insurance marketplace obamacare aca oct1
3.79997e+17,Tue Sep 17 15:55:28 +0000 2013,five minute
3.79996e+17,Tue Sep 17 15:52:33 +0000 2013,48 million american remain uninsured
3.79971e+17,Tue Sep 17 14:12:21 +0000 2013,census number without health insurance remains basically 15 4 2012 15 7 2011
3.79957e+17,Tue Sep 17 13:17:22 +0000 2013,confused obamacare enrollment teaming washingtonpost chat answer question today
3.79702e+17,Mon Sep 16 20:21:45 +0000 2013,chop
3.79656e+17,Mon Sep 16 17:20:52 +0000 2013,confused obamacare enrollment teaming washingtonpost chat answer question see
3.79656e+17,Mon Sep 16 17:19:32 +0000 2013,question obamacare enrollment maryagnescarey julie_appleby answer submit question
3.79653e+17,Mon Sep 16 17:06:58 +0000 2013,pa governor proposes private sector driven medicaid expansion afternoon
3.79639e+17,Mon Sep 16 16:14:33 +0000 2013,state balking terminating medicaid contract
3.79616e+17,Mon Sep 16 14:42:25 +0000 2013,obama administration turn union request health law
3.79615e+17,Mon Sep 16 14:36:05 +0000 2013,new poll highlight health law uphill climb
3.79581e+17,Mon Sep 16 12:21:46 +0000 2013,live morning cspan washington journal 8 30 et jennyagold navigator way consumer find coverage aca
3.79547e+17,Mon Sep 16 10:08:21 +0000 2013,live morning cspan washington journal 8 30 et jennyagold navigator way consumer find coverage aca
3.78652e+17,Fri Sep 13 22:48:54 +0000 2013,ltc panel release recommendation
3.78607e+17,Fri Sep 13 19:52:14 +0000 2013,may work harder sign consumer obamacare insurance marketplace hospital
3.78607e+17,Fri Sep 13 19:51:21 +0000 2013,overlooked obamacare sale force hospital
3.78593e+17,Fri Sep 13 18:57:27 +0000 2013,start weekend good
3.78593e+17,Fri Sep 13 18:56:25 +0000 2013,local uninsured program face uncertain time obamacare ramp
3.78588e+17,Fri Sep 13 18:34:48 +0000 2013,selling marketplace plan medicare beneficiary illegal
3.78571e+17,Fri Sep 13 17:29:56 +0000 2013,campaign enroll lgbt community health coverage launched white house
3.78552e+17,Fri Sep 13 16:12:48 +0000 2013,marketplace plan must offer 10 essential benefit
3.78525e+17,Fri Sep 13 14:27:14 +0000 2013,friday headline house pass bill hold obamacare subsidy eligibility verified
3.78525e+17,Fri Sep 13 14:25:49 +0000 2013,house gop intra party fiscal fight continues
3.7822e+17,Thu Sep 12 18:12:40 +0000 2013,rural alaska town argues access
3.78219e+17,Thu Sep 12 18:11:03 +0000 2013,today cartoon downhill
3.78183e+17,Thu Sep 12 15:45:54 +0000 2013,obamacare insurance co ops starting gate jayhancock1 answer
3.78175e+17,Thu Sep 12 15:14:07 +0000 2013,consumer
3.78163e+17,Thu Sep 12 14:28:49 +0000 2013,shutdown looming
3.77849e+17,Wed Sep 11 17:41:22 +0000 2013,today cartoon protest much
3.77849e+17,Wed Sep 11 17:40:49 +0000 2013,rx doc ama answer obamacare question
3.77809e+17,Wed Sep 11 15:02:01 +0000 2013,get latest health headline delivered inbox morning today
3.77806e+17,Wed Sep 11 14:49:51 +0000 2013,health insurance marketplace ad range weighty whimsical
3.77797e+17,Wed Sep 11 14:11:51 +0000 2013,latest house gop lawmaker take hard line health law funding debt limit debate
3.77476e+17,Tue Sep 10 16:59:05 +0000 2013,excuse
3.77474e+17,Tue Sep 10 16:48:03 +0000 2013,covered california track launch enrollment oct 1
3.77458e+17,Tue Sep 10 15:45:06 +0000 2013,rt theatlantichlth shortly died
3.77457e+17,Tue Sep 10 15:43:49 +0000 2013,great package anrao homeless care one woman living beneath georgetown bridge find way home
3.77447e+17,Tue Sep 10 15:00:49 +0000 2013,consumer serious medical problem need carefully ass total plan cost
3.77186e+17,Mon Sep 09 21:46:50 +0000 2013,health law shift demographic medicaid
3.77168e+17,Mon Sep 09 20:34:17 +0000 2013,someone qualify enroll health insurance marketplace mandrews110 answer
3.77124e+17,Mon Sep 09 17:40:15 +0000 2013,today cartoon elective surgery
3.77124e+17,Mon Sep 09 17:39:33 +0000 2013,colorado health insurance exchange watchdog like see
3.77095e+17,Mon Sep 09 15:43:59 +0000 2013,house gop advance bill fund gov mid december
3.77095e+17,Mon Sep 09 15:43:18 +0000 2013,nurse practitioner face insurer roadblock expanding primary care foothold
3.7701e+17,Mon Sep 09 10:06:06 +0000 2013,cspan washington journal morning khn maryagnescarey discus sgr amp 8 30 et
3.76099e+17,Fri Sep 06 21:47:08 +0000 2013,minnesota say insurance marketplace rate nation affordable far aca
3.75986e+17,Fri Sep 06 14:18:53 +0000 2013,today headline irs proposes rule health law employer mandate
3.75986e+17,Fri Sep 06 14:17:32 +0000 2013,flurry new report show wide variation insurance rate cost
3.75714e+17,Thu Sep 05 20:16:00 +0000 2013,navigator say gop info request could make harder sign people health insurance
3.75664e+17,Thu Sep 05 16:58:21 +0000 2013,shock awe
3.75659e+17,Thu Sep 05 16:38:12 +0000 2013,overhaul premium cost cheap
3.75657e+17,Thu Sep 05 16:28:28 +0000 2013,breaking bill clinton health care speech
3.75637e+17,Thu Sep 05 15:08:31 +0000 2013,navigator say gop lawmaker information request shocking
3.75629e+17,Thu Sep 05 14:39:07 +0000 2013,rt cqrcemily fire sale sgr maryagnescarey discus chance docfix year khnews video
3.75276e+17,Wed Sep 04 15:15:26 +0000 2013,baltimore raven hosting series ad maryland health insurance exchange
3.75275e+17,Wed Sep 04 15:13:33 +0000 2013,today headline call center open several state exchange ramp
3.75274e+17,Wed Sep 04 15:09:05 +0000 2013,hospital observation care poorly understood costly medicare beneficiary
3.7526e+17,Wed Sep 04 14:13:02 +0000 2013,rt charlesornstein good list q individual mandate work individual insurance mandate aca aspx
3.7526e+17,Wed Sep 04 14:12:18 +0000 2013,michigan give final green light medicaid expansion
3.75259e+17,Wed Sep 04 14:07:29 +0000 2013,mt marissaaevans need someone injured operated surgical robot story rt e marissae kff org
3.75028e+17,Tue Sep 03 22:49:24 +0000 2013,baltimore raven host ad maryland health exchange
3.75017e+17,Tue Sep 03 22:04:49 +0000 2013,nfl raven help promote maryland insurance marketplace
3.74961e+17,Tue Sep 03 18:24:30 +0000 2013,washington rank 2nd nation uninsured growth
3.74945e+17,Tue Sep 03 17:18:55 +0000 2013,complex personal issue may cloud decision buying insurance online marketplace
3.74935e+17,Tue Sep 03 16:39:58 +0000 2013,individual mandate work alvinhtran answer
3.74915e+17,Tue Sep 03 15:21:21 +0000 2013,every weekday morning
3.74915e+17,Tue Sep 03 15:20:29 +0000 2013,health law spur concern ally
3.73557e+17,Fri Aug 30 21:24:48 +0000 2013,rep waxman letter sent solely divert resource small
3.73556e+17,Fri Aug 30 21:22:41 +0000 2013,updated democratic response gop lawmaker demand information group getting navigator grant aca
3.73532e+17,Fri Aug 30 19:47:11 +0000 2013,new khn afternoon gop lawmaker demand information group getting navigator grant aca
3.73512e+17,Fri Aug 30 18:27:20 +0000 2013,checked long weekend start laugh
3.73477e+17,Fri Aug 30 16:06:53 +0000 2013,covered california launch 80 million ad campaign
3.73474e+17,Fri Aug 30 15:55:50 +0000 2013,get coverage estranged husband choose go marketplace
3.73474e+17,Fri Aug 30 15:54:44 +0000 2013,diversityinc affiliated kaiser permanente think want kpnewscenter
3.73467e+17,Fri Aug 30 15:28:05 +0000 2013,key state
3.73467e+17,Fri Aug 30 15:25:30 +0000 2013,white house
3.7344e+17,Fri Aug 30 13:39:03 +0000 2013,irs ruling sex couple implication health law
3.73187e+17,Thu Aug 29 20:55:46 +0000 2013,icymi hiring khn seek project editor
3.73186e+17,Thu Aug 29 20:51:18 +0000 2013,lucky 50
3.73167e+17,Thu Aug 29 19:36:21 +0000 2013,hhs issue rule sex couple
3.73147e+17,Thu Aug 29 18:16:26 +0000 2013,hhs allow unbanked people use prepaid debit card exchange
3.73122e+17,Thu Aug 29 16:34:42 +0000 2013,ama president optimistic long term doc fix
3.73108e+17,Thu Aug 29 15:41:19 +0000 2013,deficit talk resume
3.73107e+17,Thu Aug 29 15:37:39 +0000 2013,berwick newest phase candidate
3.73098e+17,Thu Aug 29 15:03:07 +0000 2013,going 50
3.73097e+17,Thu Aug 29 14:57:18 +0000 2013,bill clinton enlisted promote health law
3.7282e+17,Wed Aug 28 20:34:49 +0000 2013,hiring khn seek project editor
3.72806e+17,Wed Aug 28 19:40:42 +0000 2013,today cartoon sawing red
3.7277e+17,Wed Aug 28 17:16:40 +0000 2013,pennsylvania blue plan pinpoint potential customer using data
3.72755e+17,Wed Aug 28 16:17:42 +0000 2013,rt jordanrau american hear health law
3.72755e+17,Wed Aug 28 16:16:45 +0000 2013,unicorn make appearance
3.72754e+17,Wed Aug 28 16:14:34 +0000 2013,acos coordinated care saving may contagious
3.72743e+17,Wed Aug 28 15:31:06 +0000 2013,michigan senate approves expansion medicaid
3.72732e+17,Wed Aug 28 14:44:54 +0000 2013,big business may shift retiree
3.72485e+17,Tue Aug 27 22:25:12 +0000 2013,new individual mandate rule signal administration move ahead implementing
3.72453e+17,Tue Aug 27 20:19:05 +0000 2013,corner world
3.72452e+17,Tue Aug 27 20:13:15 +0000 2013,cdc study school getting healthier
3.72412e+17,Tue Aug 27 17:35:10 +0000 2013,today cartoon code blue
3.72387e+17,Tue Aug 27 15:55:43 +0000 2013,rt cprwhitney latest colorado insurance commissioner brace bump road
3.72385e+17,Tue Aug 27 15:47:09 +0000 2013,question online health insurance marketplace premium mandrews110 answer
3.72377e+17,Tue Aug 27 15:16:35 +0000 2013,today headline health law cross hair debt limit deadline approach
3.72357e+17,Tue Aug 27 13:58:22 +0000 2013,real start date health exchange oct 1 jan 1
3.72095e+17,Mon Aug 26 20:37:23 +0000 2013,cartoon business usual
3.72095e+17,Mon Aug 26 20:36:52 +0000 2013,bare bone health plan expected survive health law
3.72048e+17,Mon Aug 26 17:28:34 +0000 2013,obamacare affect employee health coverage jayhancock1 answer question
3.72036e+17,Mon Aug 26 16:41:00 +0000 2013,rt marissaaevans first day loving kaiser health news khnews
3.7202e+17,Mon Aug 26 15:36:47 +0000 2013,kid costly medical issue get help
3.7202e+17,Mon Aug 26 15:36:01 +0000 2013,rt jennyagold age 1
3.72005e+17,Mon Aug 26 14:36:03 +0000 2013,shopping zone medicare part new insurance marketplace
3.72004e+17,Mon Aug 26 14:35:35 +0000 2013,sign online insurance marketplace medicare
3.71993e+17,Mon Aug 26 13:51:37 +0000 2013,today headline state scramble countdown continues launch health exchange
3.71993e+17,Mon Aug 26 13:50:30 +0000 2013,lobbying effort alter obamacare take urgency
3.71934e+17,Mon Aug 26 09:56:32 +0000 2013,join khn jayhancock1 cspan washington journal 8 30 et discus ups
3.70971e+17,Fri Aug 23 18:10:21 +0000 2013,despite additional dollar
3.70969e+17,Fri Aug 23 18:02:10 +0000 2013,today cartoon temp lisa benson
3.70965e+17,Fri Aug 23 17:44:33 +0000 2013,accountable care organization mean jennyagold answer
3.70919e+17,Fri Aug 23 14:41:35 +0000 2013,today headline delta air line tell fed health law make cost rise dramatically
3.70919e+17,Fri Aug 23 14:40:37 +0000 2013,utah medicaid expansion decision hold
3.70607e+17,Thu Aug 22 18:01:32 +0000 2013,need stay top aca rollout health issue
3.70603e+17,Thu Aug 22 17:48:29 +0000 2013,rt newshour last question health care reform chat coming join using newshourchats
3.70603e+17,Thu Aug 22 17:46:28 +0000 2013,rt hollandercb khnews article handy chart way state going promoting health exchange
3.70602e+17,Thu Aug 22 17:44:31 +0000 2013,study find agent broker make health insurance shopping easier cheaper
3.70602e+17,Thu Aug 22 17:41:37 +0000 2013,lighter side gonna need bigger boat
3.70601e+17,Thu Aug 22 17:39:38 +0000 2013,rt glennthrush mr
3.70564e+17,Thu Aug 22 15:10:47 +0000 2013,today headline report find number doctor accepting medicare patient
3.70551e+17,Thu Aug 22 14:19:14 +0000 2013,icymi ups insure spouse employee story
3.7055e+17,Thu Aug 22 14:16:48 +0000 2013,state based insurance exchange marketing marketplace
3.7055e+17,Thu Aug 22 14:15:59 +0000 2013,state use box approach raise awareness health exchange
3.7054e+17,Thu Aug 22 13:35:02 +0000 2013,political hijinx surround government shutdown threat
3.70273e+17,Wed Aug 21 19:54:03 +0000 2013,circumcision anchorage hospital cost 2
3.70253e+17,Wed Aug 21 18:36:02 +0000 2013,also
3.70252e+17,Wed Aug 21 18:33:15 +0000 2013,cartoon history world
3.70205e+17,Wed Aug 21 15:26:23 +0000 2013,headline mixed message whether texas seeking health law fund
3.70205e+17,Wed Aug 21 15:25:40 +0000 2013,state insurance exchange go flashy branding
3.70202e+17,Wed Aug 21 15:14:52 +0000 2013,ups insure spouse employee 15
3.70202e+17,Wed Aug 21 15:13:57 +0000 2013,tacking health care cost onto california farm produce sarahvarney report
3.70184e+17,Wed Aug 21 14:03:36 +0000 2013,health law add new expense farmer insurance field worker
3.6989e+17,Tue Aug 20 18:34:32 +0000 2013,nod billy joel
3.69877e+17,Tue Aug 20 17:43:17 +0000 2013,rt newshour 5 thing know obamacare premium via khnews
3.69868e+17,Tue Aug 20 17:07:56 +0000 2013,today cartoon cash flow
3.69868e+17,Tue Aug 20 17:07:16 +0000 2013,hhs offering cash amp prize video promoting obamacare
3.69856e+17,Tue Aug 20 16:18:43 +0000 2013,new online market small business may offer worker greater choice
3.69844e+17,Tue Aug 20 15:30:53 +0000 2013,headline gao say postal health plan could add retired worker cost
3.69844e+17,Tue Aug 20 15:29:29 +0000 2013,hhs sec sebelius urge texas leader pitch plan cover poor
3.69843e+17,Tue Aug 20 15:27:42 +0000 2013,family insurance premium rise modest 4 percent
3.69838e+17,Tue Aug 20 15:05:38 +0000 2013,family insurance premium rise 4 2nd year row
3.69554e+17,Mon Aug 19 20:19:21 +0000 2013,pennsylvania
3.69554e+17,Mon Aug 19 20:17:40 +0000 2013,taking new tack persuade young invincibles buy health insurance
3.69525e+17,Mon Aug 19 18:22:51 +0000 2013,cartoon barack hard place
3.69525e+17,Mon Aug 19 18:22:08 +0000 2013,julie_appleby answer question latest obamacare delay
3.69498e+17,Mon Aug 19 16:37:38 +0000 2013,colorado release health insurance exchange rate
3.69478e+17,Mon Aug 19 15:17:29 +0000 2013,amid health law expansion
3.69461e+17,Mon Aug 19 14:10:05 +0000 2013,today health policy headline arkansas race
3.69461e+17,Mon Aug 19 14:08:35 +0000 2013,insurer seek clarity responsible consumer recieve subsidy pay share
3.69443e+17,Mon Aug 19 12:57:45 +0000 2013,tune cspan see julie_appleby talk obama administration health law delay
3.69404e+17,Mon Aug 19 10:21:47 +0000 2013,miss julie_appleby cspan washington journal morning
3.68812e+17,Sat Aug 17 19:08:21 +0000 2013,icymi fed award 67 million grant help consumer navigate health law
3.68424e+17,Fri Aug 16 17:27:48 +0000 2013,today cartoon fly
3.68423e+17,Fri Aug 16 17:26:16 +0000 2013,67 million navigator grant awarded state federally run marketplace philgalewitz detail
3.68396e+17,Fri Aug 16 15:35:32 +0000 2013,complication moving home nursing home stay
3.68062e+17,Thu Aug 15 17:29:49 +0000 2013,brick break
3.68057e+17,Thu Aug 15 17:11:01 +0000 2013,hhs watchdog say rural hospital program need trim
3.68041e+17,Thu Aug 15 16:07:40 +0000 2013,health law promise boon advertiser
3.68041e+17,Thu Aug 15 16:06:37 +0000 2013,talking scale telemedicine aco tool keep patient hospital
3.68014e+17,Thu Aug 15 14:17:46 +0000 2013,gop mull pro con govt shutdown
3.67709e+17,Wed Aug 14 18:05:27 +0000 2013,much subsidy get obamacare
3.67682e+17,Wed Aug 14 16:19:27 +0000 2013,cartoonist jensorensen take mo legislation stopping insurance navigator giving plan advice
3.67679e+17,Wed Aug 14 16:09:46 +0000 2013,today cartoon jensorensen sound silence
3.6767e+17,Wed Aug 14 15:32:23 +0000 2013,know obamacare delay pocket cap
3.67664e+17,Wed Aug 14 15:09:54 +0000 2013,nevada health plan without insurance
3.67655e+17,Wed Aug 14 14:30:39 +0000 2013,effort implement health law
3.67654e+17,Wed Aug 14 14:29:34 +0000 2013,anticipation lead question health exchange work
3.6749e+17,Wed Aug 14 03:36:10 +0000 2013,rt tellmemorenpr work without health insurance maryagnescarey khnews explains new insurance exchange could help htt
3.67381e+17,Tue Aug 13 20:23:44 +0000 2013,lawmaker return home
3.67367e+17,Tue Aug 13 19:30:04 +0000 2013,today cartoon ocean 14
3.67338e+17,Tue Aug 13 17:32:10 +0000 2013,poll favor charging smoker overweight insurance
3.67323e+17,Tue Aug 13 16:32:59 +0000 2013,supreme court decision sex marriage leaf many couple awaiting federal rule insurance
3.67316e+17,Tue Aug 13 16:04:43 +0000 2013,patient pay high price er convenience
3.6731e+17,Tue Aug 13 15:40:37 +0000 2013,habilitative service part aca essential benefit
3.65852e+17,Fri Aug 09 15:09:27 +0000 2013,red state idaho embrace obamacare insurance exchange reluctantly
3.65581e+17,Thu Aug 08 21:11:27 +0000 2013,sebelius open uniquely texan approach
3.65538e+17,Thu Aug 08 18:20:17 +0000 2013,sittin dock bay
3.65503e+17,Thu Aug 08 15:59:22 +0000 2013,today headline democratic opposition cost cutting board gain momentum
3.65502e+17,Thu Aug 08 15:58:38 +0000 2013,govt continue pay capitol hill staffer health coverage
3.65494e+17,Thu Aug 08 15:24:36 +0000 2013,gotten successful unsuccessful customerservice insurer social medium let u know
3.65493e+17,Thu Aug 08 15:22:37 +0000 2013,health insurer tune twitter customer service
3.65158e+17,Wed Aug 07 17:11:39 +0000 2013,today cartoon bail
3.65141e+17,Wed Aug 07 16:04:16 +0000 2013,romney warns linking effort undo health law govt shutdown threat
3.65134e+17,Wed Aug 07 15:35:13 +0000 2013,conservative envisioning health care overhaul
3.65134e+17,Wed Aug 07 15:34:34 +0000 2013,could scrap nation current health care system build new one
3.65128e+17,Wed Aug 07 15:10:27 +0000 2013,examining connecticut plan long term care
3.65117e+17,Wed Aug 07 14:28:40 +0000 2013,state say enforce health law insurance reform
3.65115e+17,Wed Aug 07 14:18:23 +0000 2013,farzad mostashari leave federal health office
3.64804e+17,Tue Aug 06 17:41:57 +0000 2013,today cartoon observation care
3.64797e+17,Tue Aug 06 17:15:08 +0000 2013,transforming prenatal care lower infant mortality north philly via phillyinquirer
3.64768e+17,Tue Aug 06 15:19:37 +0000 2013,many high deductible health plan going away
3.64749e+17,Tue Aug 06 14:03:52 +0000 2013,today headline maine
3.64748e+17,Tue Aug 06 14:02:52 +0000 2013,sebelius dispute rate shock
3.64486e+17,Mon Aug 05 20:40:41 +0000 2013,school
3.64486e+17,Mon Aug 05 20:40:13 +0000 2013,physician payment sunshine act go effect without initial concern
3.64449e+17,Mon Aug 05 18:12:59 +0000 2013,starting today enroll obamacare exchange compare buy oct 1
3.64448e+17,Mon Aug 05 18:09:53 +0000 2013,making sense premium rate insurance marketplace
3.64448e+17,Mon Aug 05 18:08:44 +0000 2013,state premium watch pricing new insurance marketplace
3.64415e+17,Mon Aug 05 15:59:18 +0000 2013,18 hospital getting 2 max penalty medicare excess readmission scroll see
3.64415e+17,Mon Aug 05 15:56:21 +0000 2013,medicare penalize 2
3.644e+17,Mon Aug 05 14:59:43 +0000 2013,among today headline aetna pull insurance plan md health law exchange
3.644e+17,Mon Aug 05 14:57:01 +0000 2013,gop still embroiled intra party split govt shutdown effort defund health law
3.64375e+17,Mon Aug 05 13:18:30 +0000 2013,philgalewitz taking question cspan health insurance premium state marketplace
3.64364e+17,Mon Aug 05 12:36:25 +0000 2013,watch philgalewitz talk health insurance premium state marketplace cspan right span org live video c span
3.64364e+17,Mon Aug 05 12:35:02 +0000 2013,philgalewitz talking health insurance premium state marketplace cspan see detail premium
3.63714e+17,Sat Aug 03 17:34:13 +0000 2013,khnews tweeting pick soccer morning afternoon today health
3.63714e+17,Sat Aug 03 17:32:17 +0000 2013,rt jordanrau arkansas
3.63683e+17,Sat Aug 03 15:29:58 +0000 2013,rt pgirshman fab jordan rau impressive story hospital getting dinged readmission
3.63446e+17,Fri Aug 02 23:47:19 +0000 2013,rt jordanrau state hospital fare 2nd year readmission penalty look
3.6344e+17,Fri Aug 02 23:25:06 +0000 2013,new medicare readmission penalty released
3.63383e+17,Fri Aug 02 19:39:07 +0000 2013,today cartoon trash day
3.63335e+17,Fri Aug 02 16:25:32 +0000 2013,rt anrao ff khnews reporter alvinhtran last day u best luck harvardhsph amp miss lot
3.6333e+17,Fri Aug 02 16:04:52 +0000 2013,perplexed obamacare 5 thing know cost
3.63314e+17,Fri Aug 02 15:03:07 +0000 2013,univision obamacare deal could put wellpoint
3.6331e+17,Fri Aug 02 14:47:14 +0000 2013,40th repeal vote unlikely charm house republican
3.6331e+17,Fri Aug 02 14:45:45 +0000 2013,talk budget grand bargain continues
3.63292e+17,Fri Aug 02 13:34:08 +0000 2013,five thing know obamacare premium guide perplexed
3.6305e+17,Thu Aug 01 21:34:43 +0000 2013,insurance cover pregnancy benefit dependent
3.63046e+17,Thu Aug 01 21:17:44 +0000 2013,5 thing know obamacare premium
3.63046e+17,Thu Aug 01 21:16:54 +0000 2013,need laugh way home
3.62984e+17,Thu Aug 01 17:11:11 +0000 2013,thursday mark start florida shift medicaid managed care
3.62974e+17,Thu Aug 01 16:33:59 +0000 2013,follow reporter twitter handy list
3.62962e+17,Thu Aug 01 15:43:19 +0000 2013,get latest health policy headline delivered inbox morning
3.62961e+17,Thu Aug 01 15:42:12 +0000 2013,today health policy headline sgr repeal measure move full house consideration
3.62961e+17,Thu Aug 01 15:41:04 +0000 2013,obama seek calm jittery democrat health law rollout
3.62633e+17,Wed Jul 31 17:55:20 +0000 2013,cartoon stand deliver
3.6261e+17,Wed Jul 31 16:23:49 +0000 2013,definition full time becomes sticking point obamacare
3.62591e+17,Wed Jul 31 15:10:17 +0000 2013,say mom dad cancer
3.62581e+17,Wed Jul 31 14:29:51 +0000 2013,roundup day headline
3.6258e+17,Wed Jul 31 14:27:44 +0000 2013,cbo employer mandate delay estimated cost fed 12 billion detail
3.62278e+17,Tue Jul 30 18:27:15 +0000 2013,today cartoon pick battle
3.62261e+17,Tue Jul 30 17:18:44 +0000 2013,mandrews110 answer insurance question latest aca obamacare
3.62261e+17,Tue Jul 30 17:17:50 +0000 2013,benefit health marketplace plan similar cost vary
3.62233e+17,Tue Jul 30 15:27:37 +0000 2013,admitted kept observation care medicare
3.62232e+17,Tue Jul 30 15:22:30 +0000 2013,hhs inspector general scrutinizes medicare observation care policy
3.62216e+17,Tue Jul 30 14:18:26 +0000 2013,obama administration tout slower health care cost increase
3.6193e+17,Mon Jul 29 19:23:46 +0000 2013,moratorium target houston ambulance service provider
3.61922e+17,Mon Jul 29 18:50:21 +0000 2013,washington may hold key medicare cost crisis
3.619e+17,Mon Jul 29 17:23:31 +0000 2013,costrom seattletimes examines important young adult success health law
3.61897e+17,Mon Jul 29 17:12:07 +0000 2013,md insurance commissioner cite flawed data decision lower health marketplace premium
3.61896e+17,Mon Jul 29 17:09:21 +0000 2013,maryland regulator slash rate obamacare insurance policy
3.61896e+17,Mon Jul 29 17:08:17 +0000 2013,today cartoon impatient inpatient
3.61888e+17,Mon Jul 29 16:36:45 +0000 2013,khn reporter maryagnescarey sarahvarney jayhancock1 answer health law question
3.61868e+17,Mon Jul 29 15:15:29 +0000 2013,two hour canvassing
3.61867e+17,Mon Jul 29 15:14:11 +0000 2013,obamacare canvasser seek florida uninsured
3.61854e+17,Mon Jul 29 14:21:27 +0000 2013,week capitol hill repeal vote number 40
3.61837e+17,Mon Jul 29 13:12:50 +0000 2013,rt alvinhtran watch maryagnescarey jayhancock1 sarahvarney khnews discus aca cspan right
3.60851e+17,Fri Jul 26 19:56:08 +0000 2013,sierrasummers hi affiliated kaiser permanente see
3.60811e+17,Fri Jul 26 17:18:20 +0000 2013,go figure
3.60799e+17,Fri Jul 26 16:27:43 +0000 2013,alvinhtran run week research even parent pediatrician often choose retail clinic
3.60795e+17,Fri Jul 26 16:12:59 +0000 2013,rt cspanwj tweet u health care law q mon 7 10am khnews maryagnescarey
3.60794e+17,Fri Jul 26 16:11:23 +0000 2013,health law affect even alternative health care aca
3.60768e+17,Fri Jul 26 14:27:03 +0000 2013,husband usually stubborn one
3.60768e+17,Fri Jul 26 14:26:04 +0000 2013,health law boost status alternative medicine least paper
3.60766e+17,Fri Jul 26 14:19:41 +0000 2013,buying obamacare coverage online may require click
3.60463e+17,Thu Jul 25 18:12:58 +0000 2013,today cartoon sum fear
3.60452e+17,Thu Jul 25 17:31:30 +0000 2013,wellpoint say small employer may drop coverage
3.60429e+17,Thu Jul 25 15:58:25 +0000 2013,one family battle schizophrenia
3.60429e+17,Thu Jul 25 15:57:50 +0000 2013,could loud
3.60428e+17,Thu Jul 25 15:54:39 +0000 2013,rt jordanrau theiom spent 8 5m studying geographic variation health care spending result
